Hora,Nome completo,Usuário afetado,Contexto do Evento,Componente,Nome do evento,Descrição,Origem,endereço IP
17/08/2023 16:20,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
17/08/2023 16:20,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
17/08/2023 16:20,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl execution localjails viewed,-,web,172.17.12.12
17/08/2023 16:19,JEFFREY RUSH,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl execution localjails updated,-,web,172.17.11.234
17/08/2023 16:19,WILLIAM RYAN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl execution localjails viewed,-,web,172.17.12.12
17/08/2023 16:11,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
16/08/2023 07:32,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 7,Sistema,Módulo de curso atualizado,-,web,172.17.11.234
16/08/2023 06:27,STACEY VANG,-,Laboratório Virtual de Programação: Lista 7,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
15/08/2023 23:32,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
15/08/2023 23:31,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
15/08/2023 22:01,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
15/08/2023 22:01,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
15/08/2023 22:01,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
15/08/2023 14:00,DR. MARK GONZALEZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
15/08/2023 14:00,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
15/08/2023 14:00,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
15/08/2023 10:08,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
15/08/2023 10:08,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
15/08/2023 10:08,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
14/08/2023 15:33,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
14/08/2023 15:33,TIMOTHY BROWN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
14/08/2023 15:33,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
11/08/2023 16:28,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 7,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
11/08/2023 16:28,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
9/08/2023 11:30,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 7,Sistema,Módulo de curso atualizado,-,web,172.17.11.234
9/08/2023 08:21,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 7,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
8/08/2023 10:21,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.11.234
8/08/2023 10:21,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
8/08/2023 09:58,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 14:07,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 14:07,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
7/08/2023 14:07,CHRISTOPHER SUMMERS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 12:08,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 7,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
7/08/2023 07:29,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 7,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
7/08/2023 06:53,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 06:53,JAMES SKINNER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 06:53,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 05:43,KIMBERLY BARRETT,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 05:43,CHRISTOPHER SUMMERS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 05:43,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 00:58,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 00:25,JOSEPH MILLER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
7/08/2023 00:25,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
7/08/2023 00:25,TIMOTHY BROWN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 00:15,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 7,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
6/08/2023 23:38,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 23:38,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 23:38,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 23:15,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 23:15,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 23:15,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 23:02,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 23:02,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 23:02,JESSICA CALDWELL,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 22:16,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 22:16,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 22:16,JOSHUA JENSEN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 21:50,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 21:50,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 21:50,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 21:23,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 21:23,JAMES SKINNER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 21:17,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 21:17,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 19:48,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 19:48,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 19:48,DONALD THOMPSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 19:21,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 19:21,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 19:21,KELLY JOHNSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 19:15,JEFFREY RUSH,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 19:15,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 19:14,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 17:38,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 17:38,RONALD FITZGERALD,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 17:38,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 17:20,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 17:20,JENNIFER MURPHY,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 17:20,KIMBERLY BARRETT,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 17:14,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 7,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
6/08/2023 17:02,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 17:02,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 17:02,KENNETH HURLEY,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 16:41,KRISTIN RODRIGUEZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 16:38,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 16:38,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 16:38,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 16:31,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 7,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
6/08/2023 16:15,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 16:15,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 16:15,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 15:32,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 15:32,LORI MILLER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 15:32,JOSEPH MILLER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 13:59,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 7,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
6/08/2023 13:58,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 13:58,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 13:58,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 13:51,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 13:51,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 13:51,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 13:43,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 7,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
6/08/2023 13:43,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 13:43,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 13:43,KELLY JOHNSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 13:43,BARRY WHEELER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 12:54,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 12:54,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 12:54,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 12:05,DR. MARK GONZALEZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 12:05,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 12:05,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 11:43,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 11:43,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 11:43,JEFFREY RUSH,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 08:48,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 08:48,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 08:48,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 23:34,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
5/08/2023 23:34,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
5/08/2023 23:34,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 21:31,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
5/08/2023 21:31,KELLY JOHNSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
5/08/2023 21:30,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 21:11,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
5/08/2023 21:11,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
5/08/2023 21:11,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 19:56,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
5/08/2023 19:56,DONALD THOMPSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
5/08/2023 19:56,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 19:56,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 7,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
5/08/2023 19:45,SCOTT WILSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
5/08/2023 19:45,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
5/08/2023 19:45,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 19:26,BARRY WHEELER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
5/08/2023 19:26,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
5/08/2023 19:26,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 18:06,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 17:57,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
5/08/2023 17:57,STACEY VANG,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
5/08/2023 17:50,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 17:50,JOSHUA JENSEN,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 17:46,LORI MILLER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
5/08/2023 17:46,DONALD THOMPSON,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
5/08/2023 17:46,DR. MARK GONZALEZ,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 16:08,TIMOTHY BROWN,-,Laboratório Virtual de Programação: Lista 7,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
5/08/2023 15:39,BARRY WHEELER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
5/08/2023 15:39,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 15:24,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 15:24,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
5/08/2023 15:24,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 7,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
