Hora,Nome completo,Usuário afetado,Contexto do Evento,Componente,Nome do evento,Descrição,Origem,endereço IP
15/08/2023 23:24,JEFFREY RUSH,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
15/08/2023 23:24,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
15/08/2023 23:24,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
15/08/2023 21:51,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
15/08/2023 21:51,DR. MARK GONZALEZ,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
15/08/2023 21:50,SCOTT WILSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
15/08/2023 21:50,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
15/08/2023 11:39,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
15/08/2023 11:39,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
15/08/2023 11:19,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
14/08/2023 18:13,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
14/08/2023 18:13,KENNETH HURLEY,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
14/08/2023 18:13,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
14/08/2023 18:12,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
14/08/2023 18:12,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
14/08/2023 18:12,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
9/08/2023 11:30,RONALD FITZGERALD,-,Laboratório Virtual de Programação: Lista 6,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
9/08/2023 08:21,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 6,Sistema,Módulo de curso atualizado,-,web,172.17.11.234
8/08/2023 19:44,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
8/08/2023 19:41,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
8/08/2023 15:25,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
8/08/2023 10:21,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.12.12
8/08/2023 10:21,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
8/08/2023 09:58,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.11.234
8/08/2023 09:58,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 17:45,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 17:45,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 17:45,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 14:41,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 14:38,JEFFREY RUSH,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 14:07,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
7/08/2023 14:07,KELLY JOHNSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 14:07,JOSHUA JENSEN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 12:08,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 6,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
7/08/2023 07:27,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 6,Sistema,Módulo de curso atualizado,-,web,172.17.11.234
7/08/2023 06:37,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 06:37,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
7/08/2023 06:37,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 05:41,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 05:41,JAMES SKINNER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 05:41,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 02:48,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
7/08/2023 02:48,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
7/08/2023 02:48,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 02:48,STACEY VANG,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 01:01,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 01:01,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
7/08/2023 01:01,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 00:25,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
7/08/2023 00:25,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 00:25,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 00:15,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 6,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
6/08/2023 23:46,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 23:46,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 23:46,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 23:37,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 23:37,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 23:36,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 23:08,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 23:08,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 23:08,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 23:07,JAMES SKINNER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 23:07,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 23:07,DONALD THOMPSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 21:56,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 21:56,SCOTT WILSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 21:56,SCOTT WILSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 21:20,JOSEPH MILLER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 21:20,KIMBERLY BARRETT,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 21:17,KRISTIN RODRIGUEZ,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 21:14,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 21:14,KELLY JOHNSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 21:14,KRISTIN RODRIGUEZ,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 19:45,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 19:45,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 19:45,JOSEPH MILLER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 19:07,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 17:37,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 17:37,JOSHUA JENSEN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 17:37,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 17:01,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 17:01,BARRY WHEELER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 17:01,STACEY VANG,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
6/08/2023 14:45,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 14:45,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
6/08/2023 14:45,CHRISTOPHER SUMMERS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 13:51,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
6/08/2023 13:51,SCOTT WILSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 13:51,DR. MARK GONZALEZ,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
6/08/2023 11:46,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
6/08/2023 11:46,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
6/08/2023 11:46,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 21:48,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
5/08/2023 21:48,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
5/08/2023 21:48,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 18:10,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 18:06,TIMOTHY BROWN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
5/08/2023 18:06,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
5/08/2023 18:06,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 16:08,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 6,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
5/08/2023 15:39,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 15:38,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
5/08/2023 15:38,WILLIAM RYAN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
5/08/2023 15:38,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 15:24,JENNIFER MURPHY,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 13:08,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
5/08/2023 13:07,BARRY WHEELER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
5/08/2023 13:07,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
5/08/2023 13:07,DONALD THOMPSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
5/08/2023 13:07,JEFFREY RUSH,-,Laboratório Virtual de Programação: Lista 6,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
5/08/2023 12:53,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 6,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
4/08/2023 22:15,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
4/08/2023 22:15,KRISTIN RODRIGUEZ,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
4/08/2023 22:14,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
4/08/2023 19:36,CHRISTOPHER SUMMERS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
4/08/2023 19:36,DR. MARK GONZALEZ,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
4/08/2023 19:35,CHRISTOPHER SUMMERS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
4/08/2023 15:11,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
4/08/2023 15:11,LORI MILLER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
4/08/2023 15:11,JEFFREY RUSH,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
4/08/2023 11:37,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
4/08/2023 11:37,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
4/08/2023 11:37,JENNIFER MURPHY,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
4/08/2023 11:31,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
4/08/2023 00:31,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
4/08/2023 00:31,SCOTT WILSON,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
4/08/2023 00:31,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
3/08/2023 22:37,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
3/08/2023 22:37,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
3/08/2023 22:37,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
3/08/2023 22:27,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
3/08/2023 22:04,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
3/08/2023 22:04,TIMOTHY BROWN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
3/08/2023 22:04,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
3/08/2023 18:39,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
3/08/2023 18:39,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
3/08/2023 18:39,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 6,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
3/08/2023 18:19,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 6,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
