Hora,Nome completo,Usuário afetado,Contexto do Evento,Componente,Nome do evento,Descrição,Origem,endereço IP
17/08/2023 16:20,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl execution localjails viewed,-,web,172.17.11.234
17/08/2023 16:11,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
16/08/2023 07:32,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 8,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
16/08/2023 06:27,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 8,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
16/08/2023 01:25,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
16/08/2023 01:25,JESSICA CALDWELL,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
15/08/2023 22:17,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 8,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
15/08/2023 11:39,BARRY WHEELER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
15/08/2023 11:39,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
15/08/2023 11:39,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
15/08/2023 10:08,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
15/08/2023 10:08,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
15/08/2023 10:08,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
12/08/2023 16:58,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
11/08/2023 18:42,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 8,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
11/08/2023 16:29,KELLY JOHNSON,-,Laboratório Virtual de Programação: Lista 8,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
11/08/2023 16:29,JESSICA CALDWELL,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
11/08/2023 16:29,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
11/08/2023 16:28,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
10/08/2023 16:10,JOSEPH MILLER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
9/08/2023 21:47,KELLY JOHNSON,-,Laboratório Virtual de Programação: Lista 8,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.12.12
9/08/2023 11:30,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 8,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
9/08/2023 08:21,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 8,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
8/08/2023 10:37,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.12.12
8/08/2023 10:36,KENNETH HURLEY,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
8/08/2023 10:35,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission previous upload viewed,-,web,172.17.12.12
8/08/2023 10:35,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.12.12
8/08/2023 10:33,WILLIAM RYAN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
8/08/2023 10:33,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
8/08/2023 10:33,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
8/08/2023 10:33,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
8/08/2023 10:32,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
8/08/2023 10:32,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
8/08/2023 10:32,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
8/08/2023 10:32,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
8/08/2023 10:32,JOSEPH MILLER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.12.12
8/08/2023 10:32,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
8/08/2023 10:32,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
8/08/2023 10:32,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl diff viewed,-,web,172.17.11.234
8/08/2023 10:32,JOSEPH MILLER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl similarity report viewed,-,web,172.17.12.12
8/08/2023 10:32,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl similarity form viewed,-,web,172.17.12.12
8/08/2023 10:32,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.11.234
8/08/2023 10:32,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl similarity form viewed,-,web,172.17.12.12
8/08/2023 10:22,ANDREA MUNOZ,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.12.12
8/08/2023 10:22,NATHAN THOMAS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.11.234
8/08/2023 10:22,JENNIFER MURPHY,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
8/08/2023 10:22,CALEB NELSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission edited,-,web,172.17.12.12
8/08/2023 10:21,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission previous upload viewed,-,web,172.17.12.12
8/08/2023 10:21,TIMOTHY BROWN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.11.234
8/08/2023 10:21,STEVEN RAY,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
8/08/2023 10:21,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.12.12
8/08/2023 10:21,TIMOTHY BROWN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.11.234
8/08/2023 10:21,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl all submissions viewed,-,web,172.17.12.12
8/08/2023 10:21,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
8/08/2023 09:58,TAMMIE ARNOLD,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 21:07,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 8,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
7/08/2023 18:51,SCOTT WILSON,-,Laboratório Virtual de Programação: Lista 8,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
7/08/2023 18:51,JAMES SKINNER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 18:51,JOSEPH MILLER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 18:51,KRISTIN RODRIGUEZ,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 14:07,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 14:07,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
7/08/2023 14:07,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 12:09,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 8,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
7/08/2023 07:29,NICOLE PAYNE,-,Laboratório Virtual de Programação: Lista 8,Sistema,Módulo de curso atualizado,-,web,172.17.12.12
7/08/2023 07:27,MICHELLE PORTER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 07:27,MELISSA AGUIRRE,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
7/08/2023 07:27,JENNIFER MURPHY,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 07:12,CINDY WILLIAMS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
7/08/2023 07:12,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 07:12,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 07:01,STACEY VANG,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
7/08/2023 07:01,DONALD THOMPSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.12.12
7/08/2023 07:01,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 05:58,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 8,Sistema,Conclusão da atividade do curso atualizada,-,web,172.17.11.234
7/08/2023 05:55,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission edited,-,web,172.17.12.12
7/08/2023 05:55,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 05:52,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission edited,-,web,172.17.12.12
7/08/2023 05:52,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 05:52,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.12.12
7/08/2023 05:52,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 05:44,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 05:11,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 05:11,ERIC JOHNSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 05:09,JOSHUA JENSEN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission viewed,-,web,172.17.11.234
7/08/2023 05:09,CHRISTOPHER GRAY,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission grade viewed,-,web,172.17.11.234
7/08/2023 05:09,RONALD FITZGERALD,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 05:09,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 05:09,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission edited,-,web,172.17.11.234
7/08/2023 05:09,KIMBERLY BARRETT,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 05:07,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 05:07,DONALD THOMPSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 05:06,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 05:06,STACEY VANG,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 04:28,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission edited,-,web,172.17.12.12
7/08/2023 04:28,KEVIN HUFF,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 04:28,THOMAS MCDONALD,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 04:28,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 04:27,DONALD THOMPSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 04:27,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 04:27,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 04:27,JESSICA CALDWELL,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 04:26,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 04:26,DONALD THOMPSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 04:25,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 04:25,KRISTIN RODRIGUEZ,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 04:23,JENNIFER JONES,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 04:23,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 04:23,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 04:23,JOHN GREEN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 04:18,CRAIG TAYLOR,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 02:25,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.12.12
7/08/2023 02:25,PATRICIA MARTIN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: vpl description viewed,-,web,172.17.11.234
7/08/2023 02:10,JESSICA CALDWELL,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 02:10,DALTON RAMOS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 02:10,MR. STEPHEN THORNTON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 02:10,JESSICA CALDWELL,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 02:07,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 02:07,JESSICA CALDWELL,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 02:07,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission deleted,-,web,172.17.11.234
7/08/2023 02:07,JAMES SKINNER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 02:07,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 02:07,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 02:07,NANCY GONZALES,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 02:03,JENNIFER FISCHER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 02:03,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 02:03,KRISTIN RODRIGUEZ,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 02:03,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 02:02,TIMOTHY BROWN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 02:02,JAMES LYONS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.12.12
7/08/2023 01:59,CHRISTOPHER SUMMERS,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 01:59,JEFFREY RUSH,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 01:59,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission deleted,-,web,172.17.11.234
7/08/2023 01:58,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 01:58,SANDRA ACEVEDO,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 01:58,JENNIFER MURPHY,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 01:58,JESSICA CALDWELL,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 01:57,MELISSA TANNER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 01:57,GABRIELA SHAFFER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 01:56,LORI MILLER,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 01:56,TRACY GARCIA,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 01:54,MICHEAL MORGAN,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.11.234
7/08/2023 01:54,ANTHONY WU,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 01:52,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
7/08/2023 01:52,JONATHON JACKSON,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission uploaded,-,web,172.17.11.234
7/08/2023 01:50,CHRISTOPHER MENDOZA,-,Laboratório Virtual de Programação: Lista 8,Laboratório de Programação Virtual,mod_vpl: submission evaluated,-,web,172.17.12.12
